id	chr	strand	start	end	mean	sd	gene	EVENT	ss	group	source	c3ss_mean	c3ss_sd	c3ss	c3ss_length	direction	lc_gc_content	intron_length
DHDDS:chr1:26468895:26468892	chr1	+	26460144	26468895	89.6666666666667	19.55334583475	DHDDS	HsaALTA0002471-1/2	26468895	26460144	Canonical	24.6666666666667	7.02376916856849	26468892	-3	upstream	52.9801324503311	8751
DHPS:chr19:12677396:12677376	chr19	-	12677396	12679457	384	77.0908554888321	DHPS	HsaALTA0002475-2/2	12677396	12679457	Canonical	16.6666666666667	6.11010092660779	12677376	-20	downstream	47.0198675496689	2061
DHX15:chr4:24537173:24537165	chr4	-	24537173	24540108	567	376.907592565251	DHX15	HsaALTA1015365-3/4	24537173	24540108	Canonical	25.2	9.01110426085505	24537165	-8	downstream	50.9933774834437	2935
DHX15:chr4:24554943:24554936	chr4	-	24554943	24556251	1749.66666666667	245.447210889294	DHX15	HsaALTA1015360-2/2	24554943	24556251	Canonical	24.5	6.36396103067893	24554936	-7	downstream	27.8145695364238	1308
DHX29:chr5:55273377:55273426	chr5	-	55273377	55274614	112.666666666667	22.300971578237	DHX29	HsaALTA0002481-1/2	55273377	55274614	Canonical	11.3333333333333	3.21455025366432	55273426	49	upstream	25.1655629139073	1237
DHX35:chr20:38988813:38988793	chr20	+	38983776	38988813	59.3333333333333	11.0151410945722	DHX35	HsaALTA0002487-1/2	38988813	38983776	Canonical	17.3333333333333	5.77350269189626	38988793	-20	upstream	27.8145695364238	5037
DHX8:chr17:43507809:43507813	chr17	+	43507688	43507809	285	8.71779788708135	DHX8	HsaALTA1004781-2/2	43507809	43507688	Canonical	11	NA	43507813	4	downstream	40.3973509933775	121
DHX9:chr1:182843294:182843300	chr1	+	182842677	182843294	1280	915.113472016813	DHX9	HsaALTA1027401-2/2	182843294	182842677	Canonical	41	20.4205778566621	182843300	6	downstream	27.1523178807947	617
DHX9:chr1:182866444:182866449	chr1	+	182860184	182866444	1585.66666666667	86.2631632467378	DHX9	HsaALTA1027397-2/2	182866444	182860184	Canonical	25	11.3137084989848	182866449	5	downstream	27.1523178807947	6260
DIAPH1:chr5:141576871:141576831	chr5	-	141576871	141577475	893	46.1627555503352	DIAPH1	HsaALTA1024874-3/3	141576871	141577475	Canonical	33	NA	141576831	-40	downstream	33.7748344370861	604
DIDO1:chr20:62906100:62906096	chr20	-	62906100	62907147	471	334.960694211525	DIDO1	HsaALTA1011067-2/4	62906100	62907147	Canonical	20	4.24264068711928	62906096	-4	downstream	49.0066225165563	1047
DISP3:chr1:11500990:11481258	chr1	+	11479372	11500990	28	23.0362033908947	DISP3	HsaALTA1056053-1/2	11500990	11479372	Canonical	11.3333333333333	3.21455025366432	11481258	-19732	upstream	54.9668874172185	21618
DKC1:chrX:154766216:154766221	chrX	+	154765998	154766216	954.333333333333	102.34419052068	DKC1	HsaALTA1024535-3/3	154766216	154765998	Canonical	11	4.24264068711928	154766221	5	downstream	35.7615894039735	218
DLAT:chr11:112043466:112043472	chr11	+	112039397	112043466	637.666666666667	118.626865984621	DLAT	HsaALTA1035160-3/3	112043466	112039397	Canonical	46	21.51743479135	112043472	6	downstream	43.046357615894	4069
DLD:chr7:107906267:107906271	chr7	+	107905504	107906267	491	140	DLD	HsaALTA0002516-2/2	107906267	107905504	Canonical	15.3333333333333	11.3724814061547	107906271	4	downstream	30.4635761589404	763
DLG4:chr17:7204067:7204058	chr17	-	7204067	7204199	98.6666666666667	14.0118997046558	DLG4	HsaALTA0002523-3/3	7204067	7204199	Canonical	62.6666666666667	29.5014123955673	7204058	-9	downstream	54.3046357615894	132
DMTF1:chr7:87182228:87182017	chr7	+	87181341	87182228	143.666666666667	26.0256283945908	DMTF1	HsaALTA0002545-1/5	87182228	87181341	Canonical	30.3333333333333	7.23417813807024	87182017	-211	upstream	41.0596026490066	887
DMTF1:chr7:87182228:87182056	chr7	+	87181341	87182228	143.666666666667	26.0256283945908	DMTF1	HsaALTA0002545-1/5	87182228	87181341	Canonical	45.6666666666667	9.81495457622364	87182056	-172	upstream	43.046357615894	887
DMXL2:chr15:51476716:51476719	chr15	-	51476716	51478271	68.6666666666667	8.7368949480541	DMXL2	HsaALTA0002547-1/2	51476716	51478271	Canonical	60.6666666666667	7.02376916856849	51476719	3	upstream	22.5165562913907	1555
DNA2:chr10:68443111:68443106	chr10	-	68443111	68444921	216.333333333333	24.6846781087648	DNA2	HsaALTA1029347-3/3	68443111	68444921	Canonical	25.6666666666667	11.0151410945722	68443106	-5	downstream	34.4370860927152	1810
DNA2:chr10:68450247:68458846	chr10	-	68450247	68459104	97.1111111111111	141.215654624801	DNA2	HsaALTA1029346-2/2	68450247	68459104	Canonical	11	6.08276253029822	68458846	8599	upstream	22.5165562913907	8857
DNAJA1:chr9:33026475:33026479	chr9	+	33025383	33026475	848.333333333333	273.2203018323	DNAJA1	HsaALTA1007877-3/5	33026475	33025383	Canonical	26.3333333333333	2.51661147842358	33026479	4	downstream	37.7483443708609	1092
DNAJC10:chr2:182717941:182718157	chr2	+	182717072	182717941	435	126.716218377917	DNAJC10	HsaALTA0002560-2/2	182717941	182717072	Canonical	32.3333333333333	17.0098010962308	182718157	216	downstream	33.112582781457	869
DNAJC13:chr3:132465995:132465951	chr3	+	132463817	132465995	223	27.7848879788996	DNAJC13	HsaALTA1029297-1/2	132465995	132463817	Canonical	10.6666666666667	1.15470053837925	132465951	-44	upstream	21.1920529801325	2178
DNAJC13:chr3:132499126:132499150	chr3	+	132496663	132499126	108	17.3493515728975	DNAJC13	HsaALTA1029302-2/2	132499126	132496663	Canonical	11	NA	132499150	24	downstream	32.4503311258278	2463
DNAJC21:chr5:34953926:34950444	chr5	+	34950342	34953926	157.25	127.288059141461	DNAJC21	HsaALTA1044419-1/2	34953926	34950342	Canonical	109.666666666667	9.81495457622364	34950444	-3482	upstream	31.1258278145695	3584
DNAJC4:chr11:64232704:64232701	chr11	+	64232614	64232704	73.3333333333333	17.2433562085034	DNAJC4	HsaALTA1015538-1/2	64232704	64232614	Canonical	10.6666666666667	4.16333199893227	64232701	-3	upstream	56.2913907284768	90
DNAJC5:chr20:63928335:63928340	chr20	+	63895323	63928335	94.6	122.168553873554	DNAJC5	HsaALTA1011022-2/2	63928335	63895323	Canonical	15.5	16.2634559672906	63928340	5	downstream	40.3973509933775	33012
DNAJC9:chr10:73246828:73246799	chr10	-	73246828	73247010	191.428571428571	234.710358486694	DNAJC9	HsaALTA1056721-2/2	73246828	73247010	Canonical	18.6666666666667	3.78593889720018	73246799	-29	downstream	60.2649006622517	182
DNM2:chr19:10830978:10830981	chr19	+	10830378	10830978	227.666666666667	62.9629520697158	DNM2	HsaALTA0002577-2/2	10830978	10830378	Canonical	60.6666666666667	20.5264057577875	10830981	3	downstream	65.5629139072848	600
DNMT1:chr19:10149017:10149013	chr19	-	10149017	10149453	779	549.689002982596	DNMT1	HsaALTA1024499-2/2	10149017	10149453	Canonical	29	15.556349186104	10149013	-4	downstream	58.2781456953642	436
DNMT1:chr19:10154773:10154730	chr19	-	10154773	10154905	1194	275.501361158162	DNMT1	HsaALTA1024496-2/3	10154773	10154905	Canonical	23.3333333333333	2.08166599946613	10154730	-43	downstream	49.0066225165563	132
DNMT1:chr19:10180569:10180529	chr19	-	10180569	10180778	1505.33333333333	261.010216913694	DNMT1	HsaALTA1024510-4/4	10180569	10180778	Canonical	85.3333333333333	20.4287379280594	10180529	-40	downstream	38.4105960264901	209
DNMT1:chr19:10180885:10180836	chr19	-	10180885	10182041	1454.66666666667	192.255905847736	DNMT1	HsaALTA1024509-3/3	10180885	10182041	Canonical	57.6666666666667	21.4553800556721	10180836	-49	downstream	39.7350993377483	1156
DNPEP:chr2:219386980:219386948	chr2	-	219386980	219387070	212.333333333333	25.3245598842968	DNPEP	HsaALTA0002582-2/4	219386980	219387070	Canonical	56	11.3578166916005	219386948	-32	downstream	62.2516556291391	90
DNTT:chr10:96328725:96328767	chr10	+	96327600	96328725	1331.33333333333	437.335492880847	DNTT	HsaALTA1014352-2/2	96328725	96327600	Canonical	53	16.6433169770932	96328767	42	downstream	30.4635761589404	1125
DNTT:chr10:96335891:96335894	chr10	+	96332596	96335891	880.75	633.25212198618	DNTT	HsaALTA1014351-2/2	96335891	96332596	Canonical	105.333333333333	17.3877351409933	96335894	3	downstream	39.0728476821192	3295
DOCK10:chr2:224795094:224795089	chr2	-	224795094	224796316	289	71.1898869222307	DOCK10	HsaALTA0002586-3/3	224795094	224796316	Canonical	12	5	224795089	-5	downstream	33.7748344370861	1222
DOCK10:chr2:224805529:224805502	chr2	-	224805529	224806126	273	24.0208242989286	DOCK10	HsaALTA0002585-3/3	224805529	224806126	Canonical	46.3333333333333	3.21455025366432	224805502	-27	downstream	41.0596026490066	597
DOK3:chr5:177504660:177504571	chr5	-	177504660	177504743	777.5	589.035652571217	DOK3	HsaALTA1033544-4/4	177504660	177504743	Canonical	16.5	2.12132034355964	177504571	-89	downstream	68.2119205298013	83
DOK3:chr5:177504915:177504862	chr5	-	177504915	177505011	1345	603.682035512073	DOK3	HsaALTA1033543-3/3	177504915	177505011	Canonical	25.3333333333333	17.6162803489651	177504862	-53	downstream	66.2251655629139	96
DOK3:chr5:177509657:177509575	chr5	-	177509657	177509758	68.2777777777778	117.420714454506	DOK3	HsaALTA0002606-3/4	177509657	177509758	Canonical	12.3	7.31892523986047	177509575	-82	downstream	64.2384105960265	101
DOT1L:chr19:2202700:2202737	chr19	+	2199939	2202700	482	55.6776436283002	DOT1L	HsaALTA1012898-3/3	2202700	2199939	Canonical	27	8.66025403784439	2202737	37	downstream	56.953642384106	2761
DOT1L:chr19:2202700:2202749	chr19	+	2199939	2202700	482	55.6776436283002	DOT1L	HsaALTA1012898-3/3	2202700	2199939	Canonical	15	11.2694276695846	2202749	49	downstream	54.9668874172185	2761
DOT1L:chr19:2221976:2222185	chr19	+	2220222	2221976	510	359.641488151743	DOT1L	HsaALTA1012905-4/4	2221976	2220222	Canonical	13	NA	2222185	209	downstream	68.8741721854305	1754
DOT1L:chr19:2223281:2223365	chr19	+	2222559	2223281	548.666666666667	103.871715752332	DOT1L	HsaALTA1012906-2/2	2223281	2222559	Canonical	14	5.29150262212918	2223365	84	downstream	60.9271523178808	722
DPF1:chr19:38212391:38212361	chr19	-	38212391	38213644	18	2.82842712474619	DPF1	HsaALTA0002622-3/3	38212391	38213644	Canonical	15.6666666666667	4.61880215351701	38212361	-30	downstream	67.5496688741722	1253
DPF2:chr11:65341399:65341405	chr11	+	65341073	65341399	556.666666666667	52.3195310886225	DPF2	HsaALTA1026171-2/2	65341399	65341073	Canonical	11	NA	65341405	6	downstream	47.682119205298	326
DPH5:chr1:100990631:100990628	chr1	-	100990631	100992637	119.333333333333	4.16333199893227	DPH5	HsaALTA0002629-2/4	100990631	100992637	Canonical	16.6666666666667	7.37111479583199	100990628	-3	downstream	33.112582781457	2006
DPM3:chr1:155140245:155140271	chr1	-	155140245	155140491	39	19.157244060668	DPM3	HsaALTA0002632-1/3	155140245	155140491	Canonical	10.5	2.12132034355964	155140271	26	upstream	58.9403973509934	246
DPP7:chr9:137113496:137113715	chr9	-	137113496	137113865	464	182.614347738616	DPP7	HsaALTA0002638-1/2	137113496	137113865	Canonical	16.6666666666667	4.93288286231625	137113715	219	upstream	71.523178807947	369
DPP7:chr9:137114382:137114378	chr9	-	137114382	137114463	297	117.3200750085	DPP7	HsaALTA0002637-2/2	137114382	137114463	Canonical	51.6666666666667	18.3393929379719	137114378	-4	downstream	72.8476821192053	81
DPP9:chr19:4689722:4689683	chr19	-	4689722	4690878	207.5	137.184790216214	DPP9	HsaALTA1031448-3/3	4689722	4690878	Canonical	10.6666666666667	4.61880215351701	4689683	-39	downstream	64.9006622516556	1156
DRAM2:chr1:111139666:111139711	chr1	-	111139666	111140038	31	7.21110255092798	DRAM2	HsaALTA0002652-1/2	111139666	111140038	Canonical	17	5.29150262212918	111139711	45	upstream	66.2251655629139	372
DUS1L:chr17:82058416:82058408	chr17	-	82058416	82058781	204.333333333333	69.8307477643862	DUS1L	HsaALTA0002680-3/4	82058416	82058781	Canonical	49	3.46410161513775	82058408	-8	downstream	68.2119205298013	365
DUS1L:chr17:82060961:82060954	chr17	-	82060961	82061209	581.666666666667	67.9877439935562	DUS1L	HsaALTA0002679-2/4	82060961	82061209	Canonical	20	5.56776436283002	82060954	-7	downstream	65.5629139072848	248
DUS1L:chr17:82061721:82061717	chr17	-	82061721	82061901	614.333333333333	89.5339786524274	DUS1L	HsaALTA0002682-2/2	82061721	82061901	Canonical	11.6666666666667	9.60902353693305	82061717	-4	downstream	67.5496688741722	180
DUS3L:chr19:5786845:5786919	chr19	-	5786845	5787061	120.666666666667	44.2982317179065	DUS3L	HsaALTA0002683-2/3	5786845	5787061	Canonical	23	6.08276253029822	5786919	74	upstream	64.9006622516556	216
DUSP1:chr5:172770306:172770303	chr5	-	172770306	172770586	1614.66666666667	328.427059380517	DUSP1	HsaALTA1020269-2/3	172770306	172770586	Canonical	18	NA	172770303	-3	downstream	50.3311258278146	280
DXO:chr6:31970825:31970752	chr6	-	31970825	31970912	31	10.1488915650922	DXO	HsaALTA0002610-2/2	31970825	31970912	Canonical	17.6666666666667	4.16333199893227	31970752	-73	downstream	61.5894039735099	87
DYM:chr18:49430447:49430427	chr18	-	49430447	49460398	235.4	214.982092277473	DYM	HsaALTA1031301-2/2	49430447	49460398	Canonical	15	NA	49430427	-20	downstream	23.841059602649	29951
DYNC1H1:chr14:102018451:102018512	chr14	+	102017504	102018451	544.333333333333	207.09981490415	DYNC1H1	HsaALTA1053766-2/3	102018451	102017504	Canonical	47.6666666666667	23.7557010701291	102018512	61	downstream	67.5496688741722	947
DYNC1H1:chr14:102027383:102027391	chr14	+	102027288	102027383	639.666666666667	120.790452161308	DYNC1H1	HsaALTA1053768-2/2	102027383	102027288	Canonical	30	5	102027391	8	downstream	51.6556291390728	95
DYNC2LI1:chr2:43795890:43795887	chr2	+	43794643	43795890	38.3333333333333	8.02080627701064	DYNC2LI1	HsaALTA0002704-1/2	43795890	43794643	Canonical	23	7	43795887	-3	upstream	27.1523178807947	1247
DYNLL1:chr12:120496416:120496402	chr12	+	120496216	120496416	979.666666666667	260.164050808972	DYNLL1	HsaALTA0002706-1/2	120496416	120496216	Canonical	89.3333333333333	21.3619599600162	120496402	-14	upstream	71.523178807947	200
DYNLL1:chr12:120498073:120498120	chr12	+	120496553	120498073	944.25	709.052595604398	DYNLL1	HsaALTA1008419-2/2	120498073	120496553	Canonical	14.3333333333333	0.577350269189626	120498120	47	downstream	46.3576158940397	1520
DYRK1A:chr21:37478208:37478181	chr21	+	37472880	37478208	260	177.619443380128	DYRK1A	HsaALTA0002707-2/5	37478208	37472880	Canonical	53.6666666666667	5.68624070307733	37478181	-27	upstream	31.7880794701987	5328
E2F2:chr1:23521071:23521065	chr1	-	23521071	23521837	399.888888888889	512.15877529445	E2F2	HsaALTA1000837-3/3	23521071	23521837	Canonical	16	3.60555127546399	23521065	-6	downstream	52.9801324503311	766
E2F2:chr1:23521071:23521069	chr1	-	23521071	23521837	399.888888888889	512.15877529445	E2F2	HsaALTA1000837-3/3	23521071	23521837	Canonical	21.2	7.75886589650833	23521069	-2	downstream	52.317880794702	766
E2F3:chr6:20481206:20481224	chr6	+	20479957	20481206	114.5	74.5721127500086	E2F3	HsaALTA0002714-2/3	20481206	20479957	Canonical	32.3333333333333	2.3094010767585	20481224	18	downstream	46.3576158940397	1249
E2F4:chr16:67192761:67192765	chr16	+	67192362	67192761	262.5	286.33319751646	E2F4	HsaALTA0002715-2/2	67192761	67192362	Canonical	25.6666666666667	8.7368949480541	67192765	4	downstream	61.5894039735099	399
E2F5:chr8:85212160:85212157	chr8	+	85209409	85212160	20	6	E2F5	HsaALTA0002717-1/2	85212160	85209409	Canonical	18	8.54400374531753	85212157	-3	upstream	33.7748344370861	2751
E2F8:chr11:19225615:19225544	chr11	-	19225615	19225732	330.333333333333	54.077105445219	E2F8	HsaALTA1023579-2/2	19225615	19225732	Canonical	28	6	19225544	-71	downstream	40.3973509933775	117
EBF1:chr5:158708173:158708170	chr5	-	158708173	158712154	995.333333333333	1116.07502734658	EBF1	HsaALTA1041434-2/2	158708173	158712154	Canonical	23.3333333333333	9.50438495292217	158708170	-3	downstream	52.9801324503311	3981
EBF1:chr5:158796475:158796478	chr5	-	158796475	158823176	647.666666666667	449.472431486812	EBF1	HsaALTA1041431-1/2	158796475	158823176	Canonical	59	44.1270891856692	158796478	3	upstream	35.7615894039735	26701
ECH1:chr19:38816355:38816385	chr19	-	38816355	38816453	1191.66666666667	245.116978876073	ECH1	HsaALTA1012842-1/2	38816355	38816453	Canonical	18	16.9705627484771	38816385	30	upstream	67.5496688741722	98
ECI2:chr6:4133701:4133711	chr6	-	4133701	4135511	105	8	ECI2	HsaALTA1055151-1/2	4133701	4135511	Canonical	58.6666666666667	20.4287379280594	4133711	10	upstream	37.0860927152318	1810
EDC4:chr16:67883956:67883848	chr16	+	67883731	67883956	63	5.19615242270663	EDC4	HsaALTA1002502-2/4	67883956	67883731	Canonical	25	12.2882057274445	67883848	-108	upstream	57.6158940397351	225
EDEM3:chr1:184710547:184710550	chr1	-	184710547	184711723	113.333333333333	39.5769293065207	EDEM3	HsaALTA1018769-1/2	184710547	184711723	Canonical	13.3333333333333	3.51188458428425	184710550	3	upstream	25.1655629139073	1176
EDRF1:chr10:125721204:125721283	chr10	+	125719915	125721204	180	3	EDRF1	HsaALTA1014599-3/4	125721204	125719915	Canonical	16.5	2.12132034355964	125721283	79	downstream	38.4105960264901	1289
EDRF1:chr10:125745707:125745772	chr10	+	125743276	125745707	151	15.8745078663875	EDRF1	HsaALTA1014602-2/2	125745707	125743276	Canonical	15	11.2694276695846	125745772	65	downstream	39.7350993377483	2431
EEF1B2:chr2:206159959:206159913	chr2	+	206159684	206159959	217.666666666667	78.8310429547481	EEF1B2	HsaALTA0002755-1/2	206159959	206159684	Canonical	42.3333333333333	7.23417813807024	206159913	-46	upstream	50.3311258278146	275
EEF1B2:chr2:206160588:206160557	chr2	+	206160018	206160588	3251.83333333333	3594.31119502286	EEF1B2	HsaALTA1017875-1/2	206160588	206160018	Canonical	170	67.2359031073925	206160557	-31	upstream	39.0728476821192	570
EEF2:chr19:3977347:3977340	chr19	-	3977347	3977428	10752.25	7841.65069250941	EEF2	HsaALTA0002767-3/4	3977347	3977428	Canonical	72	NA	3977340	-7	downstream	62.2516556291391	81
EEF2:chr19:3981452:3981425	chr19	-	3981452	3981947	22610.3333333333	5122.142357777	EEF2	HsaALTA1043636-2/4	3981452	3981947	Canonical	471	NA	3981425	-27	downstream	54.9668874172185	495
EEF2:chr19:3982052:3982038	chr19	-	3982052	3982246	22153.3333333333	5117.85661515964	EEF2	HsaALTA1043635-3/3	3982052	3982246	Canonical	210	37.322915213043	3982038	-14	downstream	59.6026490066225	194
EHBP1:chr2:62979188:62979191	chr2	+	62955660	62979188	120.666666666667	16.5025250593154	EHBP1	HsaALTA0002788-2/2	62979188	62955660	Canonical	12	9.53939201416946	62979191	3	downstream	37.0860927152318	23528
EHBP1L1:chr11:65581211:65581190	chr11	+	65581126	65581211	178.166666666667	224.590664691716	EHBP1L1	HsaALTA0002789-2/3	65581211	65581126	Canonical	12	NA	65581190	-21	upstream	63.5761589403974	85
EHMT1:chr9:137716626:137716628	chr9	+	137711030	137716626	145.857142857143	181.88680414975	EHMT1	HsaALTA1049584-2/2	137716626	137711030	Canonical	19	NA	137716628	2	downstream	58.2781456953642	5596
EHMT1:chr9:137743392:137743371	chr9	+	137728529	137743392	162.333333333333	15.5349069303081	EHMT1	HsaALTA0002793-1/2	137743392	137728529	Canonical	94	25.2388589282479	137743371	-21	upstream	39.0728476821192	14863
EIF2AK1:chr7:6026961:6026957	chr7	-	6026961	6028615	948.666666666667	154.017315043904	EIF2AK1	HsaALTA0002803-2/2	6026961	6028615	Canonical	46	10.4403065089106	6026957	-4	downstream	43.046357615894	1654
EIF2AK1:chr7:6038671:6038665	chr7	-	6038671	6040892	167.833333333333	202.757408413766	EIF2AK1	HsaALTA0002801-2/4	6038671	6040892	Canonical	14	NA	6038665	-6	downstream	45.6953642384106	2221
EIF2AK1:chr7:6042993:6042990	chr7	-	6042993	6044562	566.666666666667	17.2143351115671	EIF2AK1	HsaALTA0002800-2/2	6042993	6044562	Canonical	103.333333333333	13.4288247189891	6042990	-3	downstream	30.4635761589404	1569
