ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	type	median_IJC_SAMPLE_1	median_SJC_SAMPLE_1	median_IJC_SAMPLE_2	median_SJC_SAMPLE_2	sample	splice_id
58137	ENSG00000064419.14	TNPO3	chr7	-	129005015	129005176	129005015	129005159	129014978	129015135	58137	29,20,15	147,107,84	0,0,1	220,172,228	166	149	0	0	0.15,0.144,0.138	0.0,0.0,0.004	0.143	A3SS	20	107	0	220	Nalm_6	TNPO3:chr7:129005015:129005176:129005015:129005159:129014978:129015135:-
30592	ENSG00000064419.14	TNPO3	chr7	-	129005015	129005176	129005015	129005159	129014978	129015135	30592	3,5	27,31	0,0	71,84	156	139	0.000132371	0.008041707	0.09,0.126	0.0,0.0	0.108	A3SS	4	29	0	77.5	K562_K700E	TNPO3:chr7:129005015:129005176:129005015:129005159:129014978:129015135:-
60448	ENSG00000064419.14	TNPO3	chr7	-	129005015	129005176	129005015	129005159	129014978	129015135	60448	13,1,8,10,38,30,8,8	29,61,96,107,59,82,46,156	0,0,0,0	16,169,176,92	156	139	0	0	0.285,0.014,0.069,0.077,0.365,0.246,0.134,0.044	0.0,0.0,0.0,0.0	0.154	A3SS	9	71.5	0	130.5	MDS	TNPO3:chr7:129005015:129005176:129005015:129005159:129014978:129015135:-
30314	ENSG00000047410.14	TPR	chr1	-	186331497	186331596	186331497	186331581	186332194	186332343	30314	22,30,25	178,266,94	11,6,9	530,275,264	164	149	2.65E-14	1.28E-11	0.101,0.093,0.195	0.019,0.019,0.03	0.107	A3SS	25	178	9	275	Nalm_6	TPR:chr1:186331497:186331596:186331497:186331581:186332194:186332343:-
31743	ENSG00000047410.14	TPR	chr1	-	186331497	186331596	186331497	186331581	186332194	186332343	31743	9,15,3,8,20,21,8,22	58,163,71,70,206,86,62,147	0,4,0,0	20,277,335,92	154	139	0	0	0.123,0.077,0.037,0.094,0.081,0.181,0.104,0.119	0.0,0.013,0.0,0.0	0.099	A3SS	12	78.5	0	184.5	MDS	TPR:chr1:186331497:186331596:186331497:186331581:186332194:186332343:-
1586	ENSG00000108395.14	TRIM37	chr17	-	59001597	59001741	59001597	59001714	59012327	59012446	1586	57,45,50	63,55,39	17,15,16	109,101,131	176	149	0	0	0.434,0.409,0.52	0.117,0.112,0.094	0.347	A3SS	50	55	16	109	Nalm_6	TRIM37:chr17:59001597:59001741:59001597:59001714:59012327:59012446:-
1449	ENSG00000108395.14	TRIM37	chr17	-	59001597	59001741	59001597	59001714	59012327	59012446	1449	9,6	17,8	2,5	26,39	166	139	0.000478146	0.0221097	0.307,0.386	0.061,0.097	0.268	A3SS	7.5	12.5	3.5	32.5	K562_K700E	TRIM37:chr17:59001597:59001741:59001597:59001714:59012327:59012446:-
1616	ENSG00000108395.14	TRIM37	chr17	-	59001597	59001741	59001597	59001714	59012327	59012446	1616	13,10,39,18,21,19,27,32	31,47,29,34,33,30,38,41	6,8,8,4	12,63,44,20	166	139	1.56E-05	0.000604645	0.26,0.151,0.53,0.307,0.348,0.347,0.373,0.395	0.295,0.096,0.132,0.143	0.172	A3SS	20	33.5	7	32	MDS	TRIM37:chr17:59001597:59001741:59001597:59001714:59012327:59012446:-
42931	ENSG00000112343.11	TRIM38	chr6	+	25971868	25972099	25971922	25972099	25969324	25969420	42931	378,347,173	19,26,9	477,435,474	3,3,4	203	149	5.53E-13	2.29E-10	0.936,0.907,0.934	0.992,0.991,0.989	-0.065	A3SS	347	19	474	3	Nalm_6	TRIM38:chr6:25971868:25972099:25971922:25972099:25969324:25969420:+
45065	ENSG00000112343.11	TRIM38	chr6	+	25971868	25972099	25971922	25972099	25969324	25969420	45065	58,21,37,27,50,72,12,26	10,0,23,5,3,0,0,0	4,33,37,27	0,0,0,0	193	139	7.64E-07	4.50E-05	0.807,1.0,0.537,0.795,0.923,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.117	A3SS	32	1.5	30	0	MDS	TRIM38:chr6:25971868:25972099:25971922:25972099:25969324:25969420:+
52218	ENSG00000153827.14	TRIP12	chr2	-	229792972	229793145	229792972	229793130	229795178	229795330	52218	238,240,173	158,124,80	377,362,436	51,48,61	164	149	0	0	0.578,0.637,0.663	0.87,0.873,0.867	-0.244	A3SS	238	124	377	51	Nalm_6	TRIP12:chr2:229792972:229793145:229792972:229793130:229795178:229795330:-
28482	ENSG00000153827.14	TRIP12	chr2	-	229792972	229793145	229792972	229793130	229795178	229795330	28482	19,13	16,11	61,46	10,14	154	139	0.000268401	0.013967936	0.517,0.516	0.846,0.748	-0.28	A3SS	16	13.5	53.5	12	K562_K700E	TRIP12:chr2:229792972:229793145:229792972:229793130:229795178:229795330:-
42146	ENSG00000122435.11	TRMT13	chr1	+	100140844	100141019	100140851	100141019	100140407	100140514	42146	13,21,9	24,42,21	9,5,2	91,43,23	156	149	2.51E-07	4.34E-05	0.341,0.323,0.29	0.086,0.1,0.077	0.23	A3SS	13	24	5	43	Nalm_6	TRMT13:chr1:100140844:100141019:100140851:100141019:100140407:100140514:+
24401	ENSG00000122435.11	TRMT13	chr1	+	100140844	100141019	100140851	100141019	100140407	100140514	24401	5,5	10,11	3,0	20,15	146	139	0.002878433	0.083247164	0.323,0.302	0.125,0.0	0.25	A3SS	5	10.5	1.5	17.5	K562_K700E	TRMT13:chr1:100140844:100141019:100140851:100141019:100140407:100140514:+
54610	ENSG00000187862.13	TTC24	chr1	+	156583321	156583450	156583337	156583450	156583041	156583170	54610	1,8,8	2,2,1	0,0,1	3,1,10	165	149	1.52E-08	3.32E-06	0.311,0.783,0.878	0.0,0.0,0.083	0.63	A3SS	8	2	0	3	Nalm_6	TTC24:chr1:156583321:156583450:156583337:156583450:156583041:156583170:+
56926	ENSG00000187862.13	TTC24	chr1	+	156583321	156583450	156583337	156583450	156583041	156583170	56926	32,3,31,0,5,24,4,5	0,2,25,1,5,8,1,6	0,2,0,0	48,27,54,41	155	139	0	0	1.0,0.574,0.527,0.0,0.473,0.729,0.782,0.428	0.0,0.062,0.0,0.0	0.549	A3SS	5	3.5	0	44.5	MDS	TTC24:chr1:156583321:156583450:156583337:156583450:156583041:156583170:+
20662	ENSG00000182670.13	TTC3	chr21	+	37200213	37200324	37200231	37200324	37197881	37198025	20662	55,72,17	485,579,206	3,2,1	636,451,469	167	149	0	0	0.092,0.1,0.069	0.004,0.004,0.002	0.084	A3SS	55	485	2	469	Nalm_6	TTC3:chr21:37200213:37200324:37200231:37200324:37197881:37198025:+
15971	ENSG00000182670.13	TTC3	chr21	+	37200213	37200324	37200231	37200324	37197881	37198025	15971	5,2	31,33	0,0	55,52	157	139	0.001477009	0.051738061	0.125,0.051	0.0,0.0	0.088	A3SS	3.5	32	0	53.5	K562_K700E	TTC3:chr21:37200213:37200324:37200231:37200324:37197881:37198025:+
21266	ENSG00000182670.13	TTC3	chr21	+	37200213	37200324	37200231	37200324	37197881	37198025	21266	33,46,12,14,28,11,8,24	266,356,285,186,268,000,000,000	0,3,0,0	120,256,541,168	157	139	0	0	0.099,0.103,0.036,0.062,0.085,0.059,0.058,0.109	0.0,0.01,0.0,0.0	0.074	A3SS	19	226	0	212	MDS	TTC3:chr21:37200213:37200324:37200231:37200324:37197881:37198025:+
32688	ENSG00000101407.13	TTI1	chr20	-	38002627	38002793	38002627	38002776	38006196	38006397	32688	23,38,13	50,33,20	0,4,2	111,85,108	166	149	0	0	0.292,0.508,0.368	0.0,0.041,0.016	0.37	A3SS	23	33	2	108	Nalm_6	TTI1:chr20:38002627:38002793:38002627:38002776:38006196:38006397:-
20685	ENSG00000101407.13	TTI1	chr20	-	38002627	38002793	38002627	38002776	38006196	38006397	20685	13,8	6,10	0,0	32,56	156	139	1.25E-13	1.35E-10	0.659,0.416	0.0,0.0	0.537	A3SS	10.5	8	0	44	K562_K700E	TTI1:chr20:38002627:38002793:38002627:38002776:38006196:38006397:-
34239	ENSG00000101407.13	TTI1	chr20	-	38002627	38002793	38002627	38002776	38006196	38006397	34239	13,44,17,28,23,37,5,19	4,12,9,18,18,9,17,37	5,5,0,6	14,74,46,20	156	139	7.95E-13	1.76E-10	0.743,0.766,0.627,0.581,0.532,0.786,0.208,0.314	0.241,0.057,0.0,0.211	0.442	A3SS	21	14.5	5	33	MDS	TTI1:chr20:38002627:38002793:38002627:38002776:38006196:38006397:-
33347	ENSG00000112742.10	TTK	chr6	+	80042097	80042527	80042118	80042527	80040605	80040703	33347	2,6,3	40,91,32	0,0,0	103,76,53	170	149	0.00111938	0.049458411	0.042,0.055,0.076	0.0,0.0,0.0	0.058	A3SS	3	40	0	76	Nalm_6	TTK:chr6:80042097:80042527:80042118:80042527:80040605:80040703:+
20907	ENSG00000112742.10	TTK	chr6	+	80042097	80042527	80042118	80042527	80040605	80040703	20907	5,2	36,30	0,0	31,45	160	139	0.002249601	0.070017331	0.108,0.055	0.0,0.0	0.082	A3SS	3.5	33	0	38	K562_K700E	TTK:chr6:80042097:80042527:80042118:80042527:80040605:80040703:+
34840	ENSG00000112742.10	TTK	chr6	+	80042097	80042527	80042118	80042527	80040605	80040703	34840	44,16,15,9,24,5,6,12	114,259,90,162,115,136,70,194	0,0,0,0	20,96,164,62	160	139	6.44E-15	1.90E-12	0.251,0.051,0.126,0.046,0.153,0.031,0.069,0.051	0.0,0.0,0.0,0.0	0.097	A3SS	13.5	125.5	0	79	MDS	TTK:chr6:80042097:80042527:80042118:80042527:80040605:80040703:+
39025	ENSG00000128159.12	TUBGCP6	chr22	-	50222453	50222592	50222453	50222554	50224140	50224256	39025	72,58,49	16,11,7	71,83,88	2,11,3	187	149	0.000686021	0.033819763	0.782,0.808,0.848	0.966,0.857,0.959	-0.115	A3SS	58	11	83	3	Nalm_6	TUBGCP6:chr22:50222453:50222592:50222453:50222554:50224140:50224256:-
40913	ENSG00000128159.12	TUBGCP6	chr22	-	50222453	50222592	50222453	50222554	50224140	50224256	40913	123,96,82,64,110,81,38,43	75,77,23,14,17,29,18,57	68,84,133,52	14,11,13,12	177	139	6.50E-06	0.000286559	0.563,0.495,0.737,0.782,0.836,0.687,0.624,0.372	0.792,0.857,0.889,0.773	-0.191	A3SS	81.5	26	76	12.5	MDS	TUBGCP6:chr22:50222453:50222592:50222453:50222554:50224140:50224256:-
49133	ENSG00000163714.18	U2SURP	chr3	+	143034866	143034975	143034909	143034975	143033270	143033350	49133	31,44,28	2,7,4	36,41,36	1,2,0	192	149	0.000608809	0.031008021	0.923,0.83,0.845	0.965,0.941,1.0	-0.103	A3SS	31	4	36	1	Nalm_6	U2SURP:chr3:143034866:143034975:143034909:143034975:143033270:143033350:+
51383	ENSG00000163714.18	U2SURP	chr3	+	143034866	143034975	143034909	143034975	143033270	143033350	51383	24,48,33,67,95,61,57,144	0,5,0,24,25,7,3,27	15,96,122,63	0,0,0,0	182	139	5.11E-15	1.54E-12	1.0,0.88,1.0,0.681,0.744,0.869,0.936,0.803	1.0,1.0,1.0,1.0	-0.136	A3SS	59	6	79.5	0	MDS	U2SURP:chr3:143034866:143034975:143034909:143034975:143033270:143033350:+
26247	ENSG00000189136.9	UBE2Q2P1	chr15	-	84569504	84569683	84569504	84569654	84570486	84571009	26247	3,5,2	0,1,0	4,3,4	3,6,0	178	149	9.28E-05	0.006822042	1.0,0.807,1.0	0.527,0.295,1.0	0.328	A3SS	3	0	4	3	Nalm_6	UBE2Q2P1:chr15:84569504:84569683:84569504:84569654:84570486:84571009:-
18068	ENSG00000189136.9	UBE2Q2P1	chr15	-	84569504	84569683	84569504	84569654	84570486	84571009	18068	5,4	0,0	2,0	4,1	168	139	1.25E-07	2.64E-05	1.0,1.0	0.293,0.0	0.854	A3SS	4.5	0	1	2.5	K562_K700E	UBE2Q2P1:chr15:84569504:84569683:84569504:84569654:84570486:84571009:-
60284	ENSG00000159459.12	UBR1	chr15	-	42970519	42970621	42970519	42970607	42976716	42976867	60284	26,25,22	60,58,47	22,15,17	119,78,109	163	149	2.29E-05	0.00213909	0.284,0.283,0.3	0.145,0.15,0.125	0.149	A3SS	25	58	17	109	Nalm_6	UBR1:chr15:42970519:42970621:42970519:42970607:42976716:42976867:-
62779	ENSG00000159459.12	UBR1	chr15	-	42970519	42970621	42970519	42970607	42976716	42976867	62779	0,0,5,9,8,3,0,3	6,6,6,27,14,27,14,24	0,2,0,0	10,22,38,11	153	139	4.77E-06	0.00021884	0.0,0.0,0.431,0.232,0.342,0.092,0.0,0.102	0.0,0.076,0.0,0.0	0.131	A3SS	3	14	0	16.5	MDS	UBR1:chr15:42970519:42970621:42970519:42970607:42976716:42976867:-
24562	ENSG00000198276.16	UCKL1	chr20	-	63945804	63945988	63945804	63945975	63946160	63946267	24562	16,5,5	254,189,136	2,1,3	228,224,255	162	149	4.90E-05	0.004061216	0.055,0.024,0.033	0.008,0.004,0.011	0.03	A3SS	5	189	2	228	Nalm_6	UCKL1:chr20:63945804:63945988:63945804:63945975:63946160:63946267:-
17355	ENSG00000198276.16	UCKL1	chr20	-	63945804	63945988	63945804	63945975	63946160	63946267	17355	16,4	25,36	3,1	49,37	152	139	0.000493073	0.022691527	0.369,0.092	0.053,0.024	0.192	A3SS	10	30.5	2	43	K562_K700E	UCKL1:chr20:63945804:63945988:63945804:63945975:63946160:63946267:-
25370	ENSG00000198276.16	UCKL1	chr20	-	63945804	63945988	63945804	63945975	63946160	63946267	25370	15,11,21,0,12,11,9,8	166,89,172,78,118,92,55,79	3,5,0,0	60,71,56,52	152	139	3.96E-05	0.001352449	0.076,0.102,0.1,0.0,0.085,0.099,0.13,0.085	0.044,0.061,0.0,0.0	0.058	A3SS	11	90.5	1.5	58	MDS	UCKL1:chr20:63945804:63945988:63945804:63945975:63946160:63946267:-
39241	ENSG00000143222.12	UFC1	chr1	+	161157598	161157693	161157616	161157693	161156949	161157017	39241	1,3,3	4,2,0	0,1,0	11,7,4	167	149	1.33E-05	0.001365698	0.182,0.572,1.0	0.0,0.113,0.0	0.547	A3SS	3	2	0	7	Nalm_6	UFC1:chr1:161157598:161157693:161157616:161157693:161156949:161157017:+
41211	ENSG00000143222.12	UFC1	chr1	+	161157598	161157693	161157616	161157693	161156949	161157017	41211	0,18,38,4,23,1,9,5	5,74,23,12,53,43,7,27	0,2,2,0	18,24,57,21	157	139	7.23E-09	7.22E-07	0.0,0.177,0.594,0.228,0.278,0.02,0.532,0.141	0.0,0.069,0.03,0.0	0.222	A3SS	7	25	1	22.5	MDS	UFC1:chr1:161157598:161157693:161157616:161157693:161156949:161157017:+
68911	ENSG00000083290.20	ULK2	chr17	-	19796094	19796282	19796094	19796230	19797395	19797682	68911	8,16,4	0,0,0	15,17,23	4,5,0	201	149	3.67E-05	0.003200294	1.0,1.0,1.0	0.735,0.716,1.0	0.183	A3SS	8	0	17	4	Nalm_6	ULK2:chr17:19796094:19796282:19796094:19796230:19797395:19797682:-
71953	ENSG00000083290.20	ULK2	chr17	-	19796094	19796282	19796094	19796230	19797395	19797682	71953	40,50,35,67,81,42,25,36	0,0,0,0,0,0,0,2	0,30,33,33	8,0,0,3	191	139	0.00373542	0.06298661	1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.929	0.0,1.0,1.0,0.889	0.269	A3SS	41	0	31.5	1.5	MDS	ULK2:chr17:19796094:19796282:19796094:19796230:19797395:19797682:-
8109	ENSG00000169062.15	UPF3A	chr13	+	114291604	114291792	114291633	114291792	114286518	114286629	8109	1,0	1,1	2,3	0,2	168	139	0.001274968	0.046548834	0.453,0.0	1.0,0.554	-0.55	A3SS	0.5	1	2.5	1	K562_K700E	UPF3A:chr13:114291604:114291792:114291633:114291792:114286518:114286629:+
8927	ENSG00000169062.15	UPF3A	chr13	+	114291604	114291792	114291633	114291792	114286518	114286629	8927	21,17,6,3,6,6,6,2	15,35,0,2,9,1,2,1	5,2,8,1	0,2,0,1	168	139	0.000927337	0.019604001	0.537,0.287,1.0,0.554,0.355,0.832,0.713,0.623	1.0,0.453,1.0,0.453	-0.114	A3SS	6	2	3.5	0.5	MDS	UPF3A:chr13:114291604:114291792:114291633:114291792:114286518:114286629:+
14861	ENSG00000125351.13	UPF3B	chrX	-	119837756	119838068	119837756	119838051	119838366	119838527	14861	7,8,2	77,140,73	0,2,0	280,221,96	166	149	2.91E-05	0.002632582	0.075,0.049,0.024	0.0,0.008,0.0	0.047	A3SS	7	77	0	221	Nalm_6	UPF3B:chrX:119837756:119838068:119837756:119838051:119838366:119838527:-
13499	ENSG00000125351.13	UPF3B	chrX	-	119837756	119838068	119837756	119838051	119838366	119838527	13499	4,4	13,22	0,0	42,54	156	139	2.45E-05	0.002097372	0.215,0.139	0.0,0.0	0.177	A3SS	4	17.5	0	48	K562_K700E	UPF3B:chrX:119837756:119838068:119837756:119838051:119838366:119838527:-
15115	ENSG00000125351.13	UPF3B	chrX	-	119837756	119838068	119837756	119838051	119838366	119838527	15115	33,19,0,1,26,7,2,3	162,645,80,54,103,79,52,107	0,0,0,0	162,163,202,97	156	139	7.89E-14	2.06E-11	0.154,0.026,0.0,0.016,0.184,0.073,0.033,0.024	0.0,0.0,0.0,0.0	0.064	A3SS	5	91.5	0	162.5	MDS	UPF3B:chrX:119837756:119838068:119837756:119838051:119838366:119838527:-
39251	ENSG00000135655.16	USP15	chr12	+	62389782	62389873	62389796	62389873	62389604	62389699	39251	5,5,6	99,148,67	4,2,0	174,119,127	163	149	0.002712903	0.097501769	0.044,0.03,0.076	0.021,0.015,0.0	0.038	A3SS	5	99	2	127	Nalm_6	USP15:chr12:62389782:62389873:62389796:62389873:62389604:62389699:+
23090	ENSG00000135655.16	USP15	chr12	+	62389782	62389873	62389796	62389873	62389604	62389699	23090	5,6	65,57	0,0	114,103	153	139	6.68E-05	0.004709244	0.065,0.087	0.0,0.0	0.076	A3SS	5.5	61	0	108.5	K562_K700E	USP15:chr12:62389782:62389873:62389796:62389873:62389604:62389699:+
41235	ENSG00000135655.16	USP15	chr12	+	62389782	62389873	62389796	62389873	62389604	62389699	41235	0,11,35,25,26,20,19,17	47,123,248,220,293,100,000,000	0,2,0,9	15,230,372,230	153	139	0	0	0.0,0.075,0.114,0.094,0.075,0.092,0.106,0.051	0.0,0.008,0.0,0.034	0.065	A3SS	19.5	199.5	1	230	MDS	USP15:chr12:62389782:62389873:62389796:62389873:62389604:62389699:+
55047	ENSG00000168883.20	USP39	chr2	+	85623605	85623778	85623625	85623778	85621484	85621579	55047	32,14,5	19,31,11	0,0,0	26,22,9	169	149	3.48E-12	1.33E-09	0.598,0.285,0.286	0.0,0.0,0.0	0.39	A3SS	14	19	0	22	Nalm_6	USP39:chr2:85623605:85623778:85623625:85623778:85621484:85621579:+
29544	ENSG00000168883.20	USP39	chr2	+	85623605	85623778	85623625	85623778	85621484	85621579	29544	7,7	2,5	0,0	4,5	159	139	8.67E-08	1.92E-05	0.754,0.55	0.0,0.0	0.652	A3SS	7	3.5	0	4.5	K562_K700E	USP39:chr2:85623605:85623778:85623625:85623778:85621484:85621579:+
57380	ENSG00000168883.20	USP39	chr2	+	85623605	85623778	85623625	85623778	85621484	85621579	57380	32,30,44,18,17,14,13,0	3,87,0,16,2,4,4,11	0,0,0,0	24,11,27,16	159	139	0	0	0.903,0.232,1.0,0.496,0.881,0.754,0.74,0.0	0.0,0.0,0.0,0.0	0.626	A3SS	17.5	4	0	20	MDS	USP39:chr2:85623605:85623778:85623625:85623778:85621484:85621579:+
31981	ENSG00000173511.10	VEGFB	chr11	+	64235439	64235500	64235457	64235500	64234583	64234893	31981	3,6	6,9	1,0	19,24	157	139	5.39E-06	0.000573259	0.307,0.371	0.045,0.0	0.316	A3SS	4.5	7.5	0.5	21.5	K562_K700E	VEGFB:chr11:64235439:64235500:64235457:64235500:64234583:64234893:+
64376	ENSG00000173511.10	VEGFB	chr11	+	64235439	64235500	64235457	64235500	64234583	64234893	64376	16,24,1,13,2,12,2,1	56,84,65,62,97,45,63,33	0,0,0,0	79,52,160,68	157	139	1.23E-14	3.55E-12	0.202,0.202,0.013,0.157,0.018,0.191,0.027,0.026	0.0,0.0,0.0,0.0	0.105	A3SS	7	62.5	0	73.5	MDS	VEGFB:chr11:64235439:64235500:64235457:64235500:64234583:64234893:+
31137	ENSG00000197969.14	VPS13A	chr9	+	77370872	77370935	77370889	77370935	77370414	77370578	31137	11,9,3	117,198,57	1,1,0	288,133,162	166	149	8.95E-07	0.00013184	0.078,0.039,0.045	0.003,0.007,0.0	0.051	A3SS	9	117	1	162	Nalm_6	VPS13A:chr9:77370872:77370935:77370889:77370935:77370414:77370578:+
32706	ENSG00000197969.14	VPS13A	chr9	+	77370872	77370935	77370889	77370935	77370414	77370578	32706	6,6,0,11,11,14,1,17	47,133,54,94,155,120,29,180	0,3,0,2	6,159,172,79	156	139	1.07E-08	1.01E-06	0.102,0.039,0.0,0.094,0.059,0.094,0.03,0.078	0.0,0.017,0.0,0.022	0.052	A3SS	8.5	107	1	119	MDS	VPS13A:chr9:77370872:77370935:77370889:77370935:77370414:77370578:+
34316	ENSG00000156931.16	VPS8	chr3	+	184849917	184850022	184849935	184850022	184849070	184849195	34316	12,12,14	36,23,36	12,6,9	52,53,80	167	149	0.000573875	0.029612792	0.229,0.318,0.258	0.171,0.092,0.091	0.15	A3SS	12	36	9	53	Nalm_6	VPS8:chr3:184849917:184850022:184849935:184850022:184849070:184849195:+
35816	ENSG00000156931.16	VPS8	chr3	+	184849917	184850022	184849935	184850022	184849070	184849195	35816	7,0,8,8,2,15,3,12	7,1,25,16,20,14,11,36	1,4,8,0	1,88,86,41	157	139	1.80E-05	0.000685264	0.47,0.0,0.221,0.307,0.081,0.487,0.194,0.228	0.47,0.039,0.076,0.0	0.102	A3SS	7.5	15	2.5	63.5	MDS	VPS8:chr3:184849917:184850022:184849935:184850022:184849070:184849195:+
65953	ENSG00000164961.16	WASHC5	chr8	-	125038829	125038976	125038829	125038959	125039794	125039898	65953	30,25,15	70,66,28	9,10,9	226,209,161	166	149	0	0	0.278,0.254,0.325	0.035,0.041,0.048	0.244	A3SS	25	66	9	209	Nalm_6	WASHC5:chr8:125038829:125038976:125038829:125038959:125039794:125039898:-
68817	ENSG00000164961.16	WASHC5	chr8	-	125038829	125038976	125038829	125038959	125039794	125039898	68817	7,13,29,4,13,20,0,9	31,126,62,57,61,34,45,63	0,0,0,0	28,232,189,113	156	139	0	0	0.167,0.084,0.294,0.059,0.16,0.344,0.0,0.113	0.0,0.0,0.0,0.0	0.153	A3SS	11	59	0	151	MDS	WASHC5:chr8:125038829:125038976:125038829:125038959:125039794:125039898:-
41088	ENSG00000116213.16	WRAP73	chr1	-	3632022	3632338	3632022	3632317	3633397	3633503	41088	86,56,58	25,18,10	55,96,59	0,3,4	170	149	4.00E-10	1.11E-07	0.751,0.732,0.836	1.0,0.966,0.928	-0.192	A3SS	58	18	59	3	Nalm_6	WRAP73:chr1:3632022:3632338:3632022:3632317:3633397:3633503:-
23914	ENSG00000116213.16	WRAP73	chr1	-	3632022	3632338	3632022	3632317	3633397	3633503	23914	20,30	17,3	52,42	5,0	160	139	0.002308977	0.070952786	0.505,0.897	0.9,1.0	-0.249	A3SS	25	10	47	2.5	K562_K700E	WRAP73:chr1:3632022:3632338:3632022:3632317:3633397:3633503:-
43197	ENSG00000116213.16	WRAP73	chr1	-	3632022	3632338	3632022	3632317	3633397	3633503	43197	55,72,43,15,36,21,14,19	3,31,28,9,3,17,15,11	10,37,49,15	0,3,3,4	160	139	1.28E-05	0.000515529	0.941,0.669,0.572,0.591,0.912,0.518,0.448,0.6	1.0,0.915,0.934,0.765	-0.247	A3SS	28.5	13	26	3	MDS	WRAP73:chr1:3632022:3632338:3632022:3632317:3633397:3633503:-
64874	ENSG00000165392.11	WRN	chr8	+	31058371	31058543	31058382	31058543	31033809	31033973	64874	85,108,75	19,18,6	161,117,99	1,3,1	160	149	4.96E-12	1.87E-09	0.806,0.848,0.921	0.993,0.973,0.989	-0.127	A3SS	85	18	117	1	Nalm_6	WRN:chr8:31058371:31058543:31058382:31058543:31033809:31033973:+
33221	ENSG00000165392.11	WRN	chr8	+	31058371	31058543	31058382	31058543	31033809	31033973	33221	48,41	4,7	30,34	1,0	150	139	0.000539121	0.024122556	0.917,0.844	0.965,1.0	-0.102	A3SS	44.5	5.5	32	0.5	K562_K700E	WRN:chr8:31058371:31058543:31058382:31058543:31033809:31033973:+
67576	ENSG00000165392.11	WRN	chr8	+	31058371	31058543	31058382	31058543	31033809	31033973	67576	59,46,28,55,85,52,17,75	0,9,2,14,15,21,0,1	8,65,40,45	0,0,0,0	150	139	3.61E-10	4.85E-08	1.0,0.826,0.928,0.785,0.84,0.696,1.0,0.986	1.0,1.0,1.0,1.0	-0.117	A3SS	53.5	5.5	42.5	0	MDS	WRN:chr8:31058371:31058543:31058382:31058543:31033809:31033973:+
39661	ENSG00000163374.20	YY1AP1	chr1	-	155660739	155660933	155660739	155660913	155661306	155661423	39661	53,44,22	362,318,210	3,4,2	349,359,301	169	149	0	0	0.114,0.109,0.085	0.008,0.01,0.006	0.095	A3SS	44	318	3	349	Nalm_6	YY1AP1:chr1:155660739:155660933:155660739:155660913:155661306:155661423:-
23295	ENSG00000163374.20	YY1AP1	chr1	-	155660739	155660933	155660739	155660913	155661306	155661423	23295	2,3	11,10	0,0	28,28	159	139	0.001576692	0.054184077	0.137,0.208	0.0,0.0	0.172	A3SS	2.5	10.5	0	28	K562_K700E	YY1AP1:chr1:155660739:155660933:155660739:155660913:155661306:155661423:-
41688	ENSG00000163374.20	YY1AP1	chr1	-	155660739	155660933	155660739	155660913	155661306	155661423	41688	7,16,14,14,35,37,18,18	36,67,32,32,70,35,29,34	0,0,0,0	11,32,46,33	159	139	0	0	0.145,0.173,0.277,0.277,0.304,0.48,0.352,0.316	0.0,0.0,0.0,0.0	0.29	A3SS	17	34.5	0	32.5	MDS	YY1AP1:chr1:155660739:155660933:155660739:155660913:155661306:155661423:-
8510	ENSG00000171307.19	ZDHHC16	chr10	+	97455638	97455783	97455659	97455783	97454713	97454799	8510	96,62,33	65,48,26	21,20,18	111,118,104	170	149	0	0	0.564,0.531,0.527	0.142,0.129,0.132	0.406	A3SS	62	48	20	111	Nalm_6	ZDHHC16:chr10:97455638:97455783:97455659:97455783:97454713:97454799:+
7808	ENSG00000171307.19	ZDHHC16	chr10	+	97455638	97455783	97455659	97455783	97454713	97454799	7808	9,8	8,7	1,2	10,9	160	139	0.000435773	0.020710997	0.494,0.498	0.08,0.162	0.375	A3SS	8.5	7.5	1.5	9.5	K562_K700E	ZDHHC16:chr10:97455638:97455783:97455659:97455783:97454713:97454799:+
8590	ENSG00000171307.19	ZDHHC16	chr10	+	97455638	97455783	97455659	97455783	97454713	97454799	8590	32,91,46,46,36,34,48,61	35,35,62,31,77,19,30,46	1,2,2,0	25,69,139,9	160	139	0	0	0.443,0.693,0.392,0.563,0.289,0.609,0.582,0.535	0.034,0.025,0.012,0.0	0.495	A3SS	46	35	1.5	47	MDS	ZDHHC16:chr10:97455638:97455783:97455659:97455783:97454713:97454799:+
70404	ENSG00000155256.18	ZFYVE27	chr10	+	97744711	97744904	97744728	97744904	97743093	97743164	70404	43,44,32	86,73,71	7,4,12	140,161,208	166	149	0	0	0.31,0.351,0.288	0.043,0.022,0.049	0.278	A3SS	43	73	7	161	Nalm_6	ZFYVE27:chr10:97744711:97744904:97744728:97744904:97743093:97743164:+
